model,window,dataset,split,aggregation,subset,score,value,se,n_pairs,n_ties,p_value,q_value
exp59-mammals,128,complex_traits,train,global_macro,__global_macro__,embed_minus_dot_flat_last,0.45705644428506004,0.08800015955360733,564,0,0.6797663344846299,0.981297543871384
exp59-mammals,128,complex_traits,train,global_macro,__global_macro__,embed_minus_dot_flat_middle,0.3714678454111431,0.06290043508760194,564,0,0.9598468792812542,0.981297543871384
exp59-mammals,128,complex_traits,train,global_macro,__global_macro__,embed_minus_dot_lastpos_last,0.40509425957739986,0.09311135249550737,564,0,0.8289989079081732,0.981297543871384
exp59-mammals,128,complex_traits,train,global_macro,__global_macro__,embed_minus_dot_lastpos_middle,0.5625501727651387,0.06851438942459764,564,0,0.19581367280917986,0.9625233905966577
exp59-mammals,128,complex_traits,train,global_macro,__global_macro__,embed_minus_dot_mean_last,0.48346729396000476,0.08550805133642224,564,0,0.5739110369058035,0.981297543871384
exp59-mammals,128,complex_traits,train,global_macro,__global_macro__,embed_minus_dot_mean_middle,0.43031220998839353,0.0669161261762097,564,0,0.8338462502823332,0.981297543871384
exp59-mammals,128,complex_traits,train,global_macro,__global_macro__,embed_minus_dot_varpos_last,0.4732921774303629,0.08436620677502803,564,0,0.6195992672100499,0.981297543871384
exp59-mammals,128,complex_traits,train,global_macro,__global_macro__,embed_minus_dot_varpos_middle,0.38767620287424975,0.07369933364327401,564,0,0.9143442393373153,0.981297543871384
exp59-mammals,128,complex_traits,train,global_macro,__global_macro__,llr,0.3895078798349403,0.06668068337204569,564,0,0.9292595699054574,0.981297543871384
exp59-mammals,128,complex_traits,train,global_macro,__global_macro__,logp_ref,0.5492849560656394,0.071145346716859,564,0,0.2553980038871354,0.981297543871384
exp59-mammals,128,complex_traits,train,global_macro,__global_macro__,minus_entropy,0.5685021296796616,0.06409382625502337,564,0,0.16031699690348905,0.9191138845595248
exp59-mammals,128,complex_traits,train,global_macro,__global_macro__,minus_llr,0.6104921201650597,0.06668068337204569,564,0,0.0707404300945426,0.8561028788234372
exp59-mammals,128,complex_traits,train,global_macro,__global_macro__,minus_logp_alt,0.49089890574001876,0.07560327422524686,564,0,0.5462176012481706,0.981297543871384
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,abs_llr,0.5088652482269503,0.021050488419978187,564,0,0.3523735364195705,0.5766112414138426
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_cosine_flat_last,0.5053191489361702,0.021052606628194054,564,0,0.4166355370197743,0.6087207521392806
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_cosine_flat_middle,0.5283687943262412,0.02101988300152991,564,0,0.09586626303265942,0.3243595365766673
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_cosine_lastpos_last,0.5106382978723404,0.02104903202818048,564,0,0.3216357282079641,0.5566772218983994
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_cosine_lastpos_middle,0.526595744680851,0.02102399281051484,564,0,0.11100352714336041,0.3330105814300813
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_cosine_mean_last,0.49113475177304966,0.021050488419978187,564,0,0.678364271792036,0.8162136960064604
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_cosine_mean_middle,0.5070921985815603,0.021051679938324953,564,0,0.38410645353011375,0.5919448770155863
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_cosine_varpos_last,0.5301418439716312,0.021015507160408998,564,0,0.08230368075897732,0.2962932507323183
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_cosine_varpos_middle,0.5230496453900709,0.02103141494581464,564,0,0.14623779175103038,0.4012622334631931
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_l2_flat_last,0.48936170212765956,0.02104903202818048,564,0,0.7079280664955607,0.8274483894103956
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_l2_flat_middle,0.5230496453900709,0.02103141494581464,564,0,0.14623779175103038,0.4012622334631931
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_l2_lastpos_last,0.4858156028368794,0.021045324394271994,564,0,0.7629355613776473,0.8519131578658593
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_l2_lastpos_middle,0.5230496453900709,0.02103141494581464,564,0,0.14623779175103038,0.4012622334631931
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_l2_mean_last,0.4858156028368794,0.021045324394271994,564,0,0.7629355613776473,0.8519131578658593
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_l2_mean_middle,0.5106382978723404,0.02104903202818048,564,0,0.3216357282079641,0.5566772218983994
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_l2_varpos_last,0.5088652482269503,0.021050488419978187,564,0,0.3523735364195705,0.5766112414138426
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_l2_varpos_middle,0.5177304964539007,0.021040556476386023,564,0,0.2118549702687044,0.45182339630766344
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_minus_dot_flat_last,0.5230496453900709,0.02103141494581464,564,0,0.14623779175103038,0.4012622334631931
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_minus_dot_flat_middle,0.5053191489361702,0.021052606628194054,564,0,0.4166355370197743,0.6087207521392806
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_minus_dot_lastpos_last,0.5212765957446809,0.02103472755352247,564,0,0.16640597258054093,0.4183390372136504
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_minus_dot_lastpos_middle,0.48226950354609927,0.02104055647638602,564,0,0.8117141559660421,0.8930840346814644
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_minus_dot_mean_last,0.5195035460992907,0.021037774691933766,564,0,0.18828584403395787,0.4322889276289849
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_minus_dot_mean_middle,0.5283687943262412,0.02101988300152991,564,0,0.09586626303265942,0.3243595365766673
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_minus_dot_varpos_last,0.5159574468085106,0.021043073012114465,564,0,0.2370644386223527,0.4827103953848811
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,embed_minus_dot_varpos_middle,0.5195035460992907,0.021037774691933766,564,0,0.18828584403395787,0.4322889276289849
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,llr,0.5035460992907801,0.02105326852455591,564,0,0.4497454970003228,0.6304843415892376
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,logp_ref,0.4946808510638298,0.021052606628194054,564,0,0.6158935464698863,0.7829155251735843
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,minus_entropy,0.5053191489361702,0.021052606628194054,564,0,0.4166355370197743,0.6087207521392806
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,minus_llr,0.49645390070921985,0.02105326852455591,564,0,0.5833644629802257,0.75652451971499
exp59-mammals,128,complex_traits,train,global_pooled,__global_pooled__,minus_logp_alt,0.5035460992907801,0.02105326852455591,564,0,0.4497454970003228,0.6304843415892376
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,abs_llr,0.7619047619047619,0.0929428640903365,21,0,0.013301849365234375,0.5473315781422917
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_flat_last,0.42857142857142855,0.10798984943120778,21,0,0.808344841003418,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_flat_middle,0.38095238095238093,0.10597116957413082,21,0,0.9053764343261719,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_lastpos_last,0.47619047619047616,0.10898516862311035,21,0,0.6681880950927734,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_lastpos_middle,0.47619047619047616,0.10898516862311035,21,0,0.6681880950927734,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_mean_last,0.42857142857142855,0.10798984943120778,21,0,0.808344841003418,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_mean_middle,0.42857142857142855,0.10798984943120778,21,0,0.808344841003418,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_varpos_last,0.6666666666666666,0.10286889997472795,21,0,0.09462356567382812,0.8784736250942607
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_cosine_varpos_middle,0.19047619047619047,0.08568908674689879,21,0,0.9992551803588867,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_l2_flat_last,0.42857142857142855,0.10798984943120778,21,0,0.808344841003418,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_l2_flat_middle,0.47619047619047616,0.10898516862311035,21,0,0.6681880950927734,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_l2_lastpos_last,0.5714285714285714,0.10798984943120778,21,0,0.33181190490722656,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_l2_lastpos_middle,0.47619047619047616,0.10898516862311035,21,0,0.6681880950927734,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_l2_mean_last,0.5238095238095238,0.10898516862311035,21,0,0.5,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_l2_mean_middle,0.47619047619047616,0.10898516862311035,21,0,0.6681880950927734,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_l2_varpos_last,0.5714285714285714,0.10798984943120778,21,0,0.33181190490722656,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_l2_varpos_middle,0.2857142857142857,0.0985807941917649,21,0,0.9866981506347656,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_flat_last,0.23809523809523808,0.09294286409033649,21,0,0.996401309967041,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_flat_middle,0.5238095238095238,0.10898516862311035,21,0,0.5,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_lastpos_last,0.5238095238095238,0.10898516862311035,21,0,0.5,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_lastpos_middle,0.5714285714285714,0.10798984943120778,21,0,0.33181190490722656,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_mean_last,0.3333333333333333,0.10286889997472795,21,0,0.9608230590820312,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_mean_middle,0.42857142857142855,0.10798984943120778,21,0,0.808344841003418,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_varpos_last,0.47619047619047616,0.10898516862311035,21,0,0.6681880950927734,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,embed_minus_dot_varpos_middle,0.2857142857142857,0.0985807941917649,21,0,0.9866981506347656,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,llr,0.47619047619047616,0.10898516862311035,21,0,0.6681880950927734,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,logp_ref,0.47619047619047616,0.10898516862311035,21,0,0.6681880950927734,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,minus_entropy,0.6190476190476191,0.10597116957413082,21,0,0.19165515899658203,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,minus_llr,0.5238095238095238,0.10898516862311035,21,0,0.5,1.0
exp59-mammals,128,complex_traits,train,per_subset,3_prime_UTR_variant,minus_logp_alt,0.5714285714285714,0.10798984943120778,21,0,0.33181190490722656,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,abs_llr,0.6,0.15491933384829668,10,0,0.376953125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_flat_last,0.6,0.15491933384829668,10,0,0.376953125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_flat_middle,0.4,0.15491933384829668,10,0,0.828125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_lastpos_last,0.5,0.15811388300841897,10,0,0.623046875,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_lastpos_middle,0.4,0.15491933384829668,10,0,0.828125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_mean_last,0.4,0.15491933384829668,10,0,0.828125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_mean_middle,0.3,0.14491376746189438,10,0,0.9453125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_varpos_last,0.6,0.15491933384829668,10,0,0.376953125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_cosine_varpos_middle,0.6,0.15491933384829668,10,0,0.376953125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_l2_flat_last,0.4,0.15491933384829668,10,0,0.828125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_l2_flat_middle,0.5,0.15811388300841897,10,0,0.623046875,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_l2_lastpos_last,0.3,0.14491376746189438,10,0,0.9453125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_l2_lastpos_middle,0.4,0.15491933384829668,10,0,0.828125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_l2_mean_last,0.3,0.14491376746189438,10,0,0.9453125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_l2_mean_middle,0.4,0.15491933384829668,10,0,0.828125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_l2_varpos_last,0.7,0.14491376746189438,10,0,0.171875,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_l2_varpos_middle,0.6,0.15491933384829668,10,0,0.376953125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_flat_last,0.6,0.15491933384829668,10,0,0.376953125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_flat_middle,0.4,0.15491933384829668,10,0,0.828125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_lastpos_last,0.7,0.14491376746189438,10,0,0.171875,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_lastpos_middle,0.6,0.15491933384829668,10,0,0.376953125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_mean_last,0.5,0.15811388300841897,10,0,0.623046875,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_mean_middle,0.4,0.15491933384829668,10,0,0.828125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_varpos_last,0.5,0.15811388300841897,10,0,0.623046875,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,embed_minus_dot_varpos_middle,0.6,0.15491933384829668,10,0,0.376953125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,llr,0.4,0.15491933384829668,10,0,0.828125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,logp_ref,0.6,0.15491933384829668,10,0,0.376953125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,minus_entropy,0.5,0.15811388300841897,10,0,0.623046875,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,minus_llr,0.6,0.15491933384829668,10,0,0.376953125,1.0
exp59-mammals,128,complex_traits,train,per_subset,5_prime_UTR_variant,minus_logp_alt,0.6,0.15491933384829668,10,0,0.376953125,1.0
exp59-mammals,128,complex_traits,train,per_subset,distal,abs_llr,0.4953271028037383,0.02416735672173117,428,0,0.5954703043449783,1.0
exp59-mammals,128,complex_traits,train,per_subset,distal,embed_cosine_flat_last,0.5257009345794392,0.024136462797170872,428,0,0.1550341517354758,1.0
exp59-mammals,128,complex_traits,train,per_subset,distal,embed_cosine_flat_middle,0.5514018691588785,0.02404035974852962,428,0,0.0187705139756792,0.55546875
exp59-mammals,128,complex_traits,train,per_subset,distal,embed_cosine_lastpos_last,0.5280373831775701,0.024130384980553168,428,0,0.13311262377209465,0.9900938958254974
exp59-mammals,128,complex_traits,train,per_subset,distal,embed_cosine_lastpos_middle,0.5490654205607477,0.024051763905683907,428,0,0.023686935604316922,0.6134745911909419
exp59-mammals,128,complex_traits,train,per_subset,distal,embed_cosine_mean_last,0.4953271028037383,0.02416735672173117,428,0,0.5954703043449783,1.0
exp59-mammals,128,complex_traits,train,per_subset,distal,embed_cosine_mean_middle,0.530373831775701,0.02412377692136008,428,0,0.1134220477695879,0.9343692722437448
